,ticker,risk,return
0,AAME,0.515398970978148,0.261306521826382
1,AAON,0.367713285212107,0.531607402977469
2,AAPL,0.258644563372808,0.948285147754366
3,AAWW,0.35449201957213,2.66738414089277
4,ABCB,0.452465266289275,0.0985324833954484
5,ABMD,0.355918066741917,1.23354239517644
6,ABUS,0.791478791920214,0.0827338206620575
7,ACGL,0.435124820393632,0.496163705774987
8,ACHC,0.459505703767625,1.51406347236547
9,ACLS,0.300961187978677,3.49877228091811
10,ACMR,0.851867395007915,1.00053401692388
11,ACNB,0.400217834228155,0.0423840655396316
12,ACRS,0.592323389102146,7.80208333139308
13,ACT,0.126133254122358,0.140589591325672
14,ACTG,0.52173490606394,0.626865680936344
15,ACWI,0.269890661400377,0.143913800176039
16,ACWX,0.338021606611576,0.001212148955374
17,ADAP,0.911040192996317,0.532786853209007
18,ADBE,0.597550480307644,0.122242413145123
19,ADI,0.266996789348524,0.427608028884858
20,ADP,0.220626004741491,0.313154156444819
21,ADRA,0.0262797047435996,0.0897369189585047
22,ADSK,0.491977782556143,0.168014743066139
23,ADTN,0.250517944505098,0.888889016172751
24,ADUS,0.375245373467557,0.103448213763352
25,AEHR,0.717476552848688,16.4799995422363
26,AEIS,0.408040954644141,0.288055525885688
27,AGFS,0.601595480329281,0.158301196686405
28,AGYS,0.495729715717877,2.27173040576488
29,AIMC,0.527035900419689,0.673150676570527
30,AIQ,0.399989262028724,0.272828606662637
31,AIRR,0.319287879841754,0.677176083443299
32,AIRT,0.541203276406067,0.198014880727288
33,AKAM,0.354857057307599,0.0242975667818045
34,ALBO,0.608746939286741,0.735717086745446
35,ALJJ,0.457356790102455,0.777777777777778
36,ALKS,0.333386571678697,0.397754988265943
37,ALNY,0.390178095789292,0.958985848354412
38,ALPN,0.554886972849354,1.11055265785796
39,ALRM,0.567434470510104,0.235592373314109
40,ALT,0.858855889748089,6.2169314532073
41,ALTR,0.42868837841456,0.467661636988013
42,AMAL,0.509450869359828,0.181771404365471
43,AMAT,0.454506869679686,0.798225771996283
44,AMBA,0.663511842950266,0.464145949221755
45,AMCA,0.286007773992324,0.232764293029874
46,AMD,0.63240513283014,0.603713199894367
47,AMEH,0.727064472090298,0.925445648241432
48,AMGN,0.289658099038207,0.0386831024546682
49,AMKR,0.433687701278351,1.22171602576905
50,AMOT,0.52021614930714,0.255095677858605
51,AMPH,0.268757228519336,0.556584331151035
52,AMR,0.256700703162876,9.43644564718182
53,AMRK,0.293004829148492,8.18854402726188
54,AMSWA,0.503065531513017,0.0214909125215513
55,AMTX,0.863174479999494,4.02150541976058
56,AMZN,0.577977620436735,0.100053304036458
57,ANAB,0.468864449187136,0.520464148663662
58,ANDE,0.482522321920934,0.437842020680044
59,ANSS,0.439745717063215,0.0363798110216174
60,AOSL,0.54968802490641,1.39534873083
61,APEN,0.629168930064988,2.29865767140576
62,APLS,0.537392085402867,0.703165410256164
63,APOG,0.373673297248788,0.435928929685023
64,APPF,0.534833739531479,0.0155501420415158
65,APPN,0.87201098341732,0.0696923619635896
66,APPS,0.826285368171893,1.40776706220562
67,APWC,0.796350654979699,0.126760614223364
68,AQMS,0.898412917907049,0.556962007170514
69,ARCB,0.480276388050744,1.99425886025691
70,ARCC,0.429113008419811,0.0363831078515305
71,ARCT,0.86764266389433,0.943882187969298
72,ARCW,0.324734350676852,4.93750005820766
73,ARGX,0.22706389629139,1.38459134574426
74,ARLP,0.743124495457988,1.08454548228871
75,ARTNA,0.119487692802752,0.585037722490217
76,ARTW,0.673250499563896,0.36612018654234
77,ASET,0.252641206156189,0.0411668472427559
78,ASML,0.479103110584168,1.1935142926748
79,ASTE,0.611047942378241,0.04473371336446
80,ASUR,0.458840671025362,0.291616124628901
81,ASYS,0.541592664142099,0.52535212241901
82,ATEC,0.615346776853422,0.82608699141439
83,ATLC,0.68736101750619,2.65168554977612
84,ATOM,0.782596250852763,1.33226834627091
85,ATRC,0.551067602101167,0.32193025535983
86,ATSG,0.291320235978941,0.197546539630575
87,ATVI,0.419679447305952,0.278083790516514
88,AVAV,0.577723115401954,0.43153658948273
89,AVEO,0.616713625147182,1.40269100219056
90,AVGO,0.320230068359582,0.832049343440107
91,AVHI,0.0020262922311292,0.0609136451328628
92,AVID,0.427194503397874,2.50404633556416
93,AVNW,0.387577555868065,3.62803999047144
94,AVT,0.417436546159288,0.0674732795897097
95,AVXL,0.643900618086489,3.13307962454968
96,AXON,0.493281817357135,1.64036762098007
97,AXTI,0.706067350849195,0.35091735920153
98,AY,0.430864500682131,0.0386363815341773
99,AZPN,0.230924613819555,0.626565152867613
100,BANF,0.471795300785096,0.376098371040774
101,BANFP,0.114625019796101,0.0054844466704981
102,BANR,0.427678485325287,0.136969507376208
103,BATRA,0.350090638890459,0.179254783097524
104,BATRK,0.362703951092006,0.167676747956536
105,BBH,0.338795593500488,0.19438908129575
106,BBSI,0.565151409015588,0.0935299324041332
107,BCBP,0.416459896098636,0.296109482909957
108,BCOR,0.619345931017046,0.114766643842693
109,BCPC,0.273430773865178,0.274936619656957
110,BCRX,0.460714143206442,1.97183107956136
111,BEAT,0.722991581510382,0.0779944228646477
112,BECN,0.509375641240962,0.77306726376347
113,BELFA,0.532756597763303,1.49074052924919
114,BELFB,0.631465242494885,0.903474900276133
115,BFIT,0.399818246540848,0.0748378024479997
116,BGFV,0.741197583671003,2.30794696497094
117,BGNE,0.632999171274725,0.523809523809524
118,BHAC,0.0150905055193662,0.0420512664012419
119,BHACU,0.0315562847494457,0.0105528138616516
120,BHF,0.399163122404171,0.414529969444063
121,BIDU,0.790433842294839,0.0400802143984091
122,BILI,0.943798900840618,0.284026753039096
123,BIOS,0.0130259686101619,0.0350701801125832
124,BKNG,0.378719856665129,0.176803429016854
125,BL,0.603017704879153,0.379177893925186
126,BLDR,0.535785978823915,2.11449771289596
127,BLFS,0.770647572650773,0.432762815377053
128,BLMN,0.687271975527592,0.0933273068684844
129,BLNK,0.832167998925408,6.27807466415651
130,BMLP,0.442219210154301,0.152909271840896
131,BMRA,0.771067350240103,0.0204081434053665
132,BMRN,0.434368794873208,0.357058805577895
133,BNSO,0.67065672967732,0.787735927567532
134,BOKF,0.518216903937236,0.142434905142959
135,BOSC,0.508271662974577,0.128712867781317
136,BOTZ,0.540141088419748,0.0764359375873446
137,BPOP,0.40761388968116,0.164969475946559
138,BPRN,0.363018099708647,0.0901587350027901
139,BRAC,0.0169811602545265,0.0535894554674127
140,BRACU,0.0098619702252354,0.0581000328063964
141,BRKR,0.404760705635752,0.355499775122377
142,BSET,0.675872808905799,0.14556219215082
143,BTAI,0.78063091769128,0.966896583294046
144,BWB,0.295679829179154,0.135766469799048
145,BWEN,0.854845643069097,2.25301217105327
146,BWFG,0.476712048951899,0.0228294656138225
147,CAAS,0.808804327771732,1.73734157708303
148,CACC,0.435409732262778,0.046247115706197
149,CACG,0.368369105045095,0.0541040962573849
150,CAKE,0.62254324459797,0.0002547992126791
151,CALM,0.233501089818778,0.337540973666283
152,CAMT,0.542849974187956,1.31022220187717
153,CAPR,0.685806044042491,2.24615380383102
154,CAR,0.583293176417123,5.1456220575997
155,CARV,0.798343476716214,1.07234046093314
156,CARZ,0.422695714128107,0.40867775952131
157,CASH,0.480973326774936,0.345079960771386
158,CASY,0.213275884227338,0.476560038515142
159,CATC,0.356764516752071,0.0043942054917271
160,CATH,0.259190685833363,0.246798834156547
161,CATY,0.402549226478114,0.148380367980777
162,CBAY,0.786969497726841,3.28061233675018
163,CBOE,0.308150896833575,0.0265664192669177
164,CBSH,0.266158746138179,0.0761459941027634
165,CCB,0.411503195794247,1.78985924420295
166,CCBG,0.350442620924716,0.0604180382353001
167,CCD,0.429073677862493,0.0568608573979983
168,CCOI,0.470377289987125,0.0419389490749199
169,CCRN,0.4243105720096,1.39430540419827
170,CDC,0.177549385868324,0.32080064810668
171,CDL,0.313845805772014,0.213948009642557
172,CDMO,0.577923300124188,1.05851753002818
173,CDNS,0.202944530248822,1.60515817948167
174,CDW,0.362284990616668,0.356702825985921
175,CECO,0.482347899982189,0.881045773063039
176,CENT,0.395465593593892,0.352466891878551
177,CENTA,0.364384604139613,0.346127729252903
178,CENX,0.783536585046447,0.469280997515897
179,CETXP,0.859385414405308,0.185117920537935
180,CEVA,0.655325707614454,0.210968865445587
181,CEZ,0.295190990053379,0.0440256048596448
182,CFA,0.260750002848358,0.256649564252988
183,CFBK,0.251783793673936,0.463799308637384
184,CFFI,0.447991451014808,0.098721014639408
185,CFO,0.188013773901362,0.231191977584009
186,CG,0.548068491235856,0.115348875060562
187,CGBD,0.624537864983598,0.123973099690017
188,CHCI,0.434147717017883,1.0891088267516
189,CHCO,0.255631352463994,0.151901808979581
190,CHDN,0.300992710912813,0.799521396172055
191,CHI,0.390968058585727,0.0725294841434564
192,CHKP,0.188081055990434,0.142343948732112
193,CHMG,0.385553717438574,0.221596309378765
194,CHRW,0.199704066104925,0.276050932088475
195,CHSCP,0.143532531275673,0.0431526050272919
196,CHUY,0.642737935167146,0.315526477326522
197,CHY,0.398727778225921,0.0725525269077467
198,CIBR,0.309182708635883,0.336420844778161
199,CIGI,0.41890195969208,0.375657309952049
200,CINF,0.412099540107717,0.0712933022484754
201,CLBK,0.343856496454738,0.166960618128962
202,CLFD,0.457863900259354,4.1042856488909
203,CLGN,0.781861850819867,0.92745377185055
204,CLIR,0.923812712337221,0.0136986167150362
205,CLMT,0.745895206486847,3.42663060326573
206,CLNE,0.709042023968373,1.36820066902844
207,CLRG,0.306021403014297,0.224519191566359
208,CLRO,0.867761117602738,0.0419162001502608
209,CMCTP,0.194391787776201,0.107932875584198
210,CNSL,0.664779620143868,0.11538456365672
211,CNTY,0.714323061277253,0.105263117010401
212,CODX,0.91120733902314,2.60000010596382
213,COHR,0.655840525841149,0.266783527499504
214,COHU,0.48492164716443,0.556514294911312
215,COKE,0.335304598424885,0.773570435008472
216,COLL,0.368311983431763,0.344827636605858
217,CORT,0.381865905125811,0.884583709371647
218,COST,0.193298622005094,0.738216754717169
219,COWN,0.499227343947599,1.434564835192
220,CPHC,0.31950499090495,1.13603225473158
221,CPLP,0.568888100912853,0.0148148006863064
222,CPRT,0.32769564068677,0.4575492231582
223,CPRX,0.347380908801585,3.07631578039264
224,CPSH,0.883513701360102,1.84615398722993
225,CPSI,0.290960237458766,0.105758355220823
226,CPSS,0.629427796721335,1.94721405799808
227,CRAI,0.38693227715798,1.17297493731976
228,CROX,0.720164684822081,1.88349509739583
229,CRTO,0.545152094837558,0.743515811809885
230,CRUS,0.307780960829308,0.0814787916894188
231,CRVL,0.409812816490696,1.02961957324758
232,CSA,0.339758545932659,0.287613720105596
233,CSB,0.345031447626048,0.193548392285674
234,CSCO,0.366849389730585,0.0126924007121085
235,CSF,0.196781899910707,0.41666668272179
236,CSGP,0.413207425791138,0.28751817141687
237,CSGS,0.24967977808962,0.149489469164775
238,CSIQ,0.591176431111496,0.8814847292691
239,CSML,0.381151378223776,0.257049462012644
240,CSQ,0.373082066679353,0.0549853358594049
241,CSTR,0.425051360893328,0.0369266764787006
242,CSWI,0.294200100456207,0.748254630413329
243,CSX,0.290213471141331,0.273825913859555
244,CTAS,0.380682884436115,0.644334152231902
245,CTG,0.372307098476086,0.349056573217983
246,CTIB,0.759343075347257,1.04705877733066
247,CTIC,0.481587333184812,2.41358036637724
248,CTRE,0.35792351223702,0.004362586342662
249,CTRN,0.858928180241525,0.356896487370968
250,CTSH,0.379005328353509,0.0716005621916902
251,CTXR,0.743001961036648,0.411167477673069
252,CVBF,0.188151081626401,0.1244196046387
253,CVCO,0.395575648468619,0.356407462728824
254,CVCY,0.437646152303991,0.152777739758355
255,CVGI,0.766937697000149,0.309374998370186
256,CVLT,0.367534625257894,0.386895498631614
257,CVLY,0.453839754795073,0.0720173493430362
258,CVV,0.514285700383757,2.7507691016564
259,CWBC,0.471838682705578,0.33093528264823
260,CWST,0.238606535982388,0.732324383709882
261,CYBR,0.390928841324472,0.19197903352828
262,CYCCP,0.326827083321029,1.41800003051758
263,CYRX,0.787423475948751,0.368705006355542
264,CYTK,0.360500511252183,2.99248103115853
265,CZWI,0.477106468847012,0.0155482468274526
